split,file_label,sumber,asal,malam_sintetis,salinan,jumlah_kotak
train,rf100_image_840_jpg.rf.58277926c1f906d2d22a4bd88422bedd.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_841_jpg.rf.7bade3a2604b0d4cb6bd1b7bc9cee11c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_842_jpg.rf.0c467b10bdd241beb12765888af26149.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_843_jpg.rf.a8f017360b484cd53e02d2eb12fbdcff.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_844_jpg.rf.69206513c0aab5b884c7614eadb3bab0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,6
train,rf100_image_845_jpg.rf.dc8192912c9a3f199dcad3da18d74fd0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_846_jpg.rf.4b2f1989d5ee5e3483ccc8d784244275.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_847_jpg.rf.833e161e40a274fd174fd1a8d7e91c78.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_848_jpg.rf.68ef1c12d5b743dcf97dfe06d8832727.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_849_jpg.rf.9df5e6bdf29889de38a325895076053f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_84_jpg.rf.db7a73087e6b3a3c574effe6eba20035.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_850_jpg.rf.26ea5664613cbaf72e14cd89d7ce76a9.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_851_jpg.rf.cdaa9eadefbd973be80134baf8254b57.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_852_jpg.rf.dd422a8197bd516087861c86992af5b3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_853_jpg.rf.38362982eb7690861b4e1543ad4999d6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_854_jpg.rf.21f62e22fcac95edf41f17196e93e950.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_855_jpg.rf.e4b041ed5a080107e1d6f13d6582496c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_856_jpg.rf.5ec086b0d99260db1c85f7d199f121ed.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_857_jpg.rf.c14956ed826571015c599fcc2c7d2655.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_858_jpg.rf.bec9b4528cf775b51f41f897737db19e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_859_jpg.rf.280a8e63e3ab7c4689ac134f2a7a9f17.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_85_jpg.rf.796c10a696b979122706258f63c08125.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_860_jpg.rf.dd5dffff8a8632c27882ee7a970e933f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_861_jpg.rf.38149bb49ff02d98539308a049dfd4df.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_862_jpg.rf.de4ecf43130e9a603407567ab0c81830.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_863_jpg.rf.5ab3f796a82f1edc7b96e6eb9155be23.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_864_jpg.rf.0f77c95e8b2a6914eb64ef1168e564d6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_865_jpg.rf.7ba67c276233030c5602ef668dc5cf93.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_866_jpg.rf.93dd30fbbddae6911089486cbfb0288b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_867_jpg.rf.be1b191997de5dbe4c6f05ab65e10c16.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_868_jpg.rf.a2503d327149c5682a195a76be25c24a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_86_jpg.rf.e93671ab73881ab8056fca908f227727.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_870_jpg.rf.bb33dd39ee31ba1bd822e2021c706abe.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_873_jpg.rf.bffd35c556afabc75b37c8ae5bb45d76.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_874_jpg.rf.a7b953f12936253712dc19c2a63d043a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_875_jpg.rf.86ef2de6d7e53a66b5d1931647e4e74e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_876_jpg.rf.fccb74da686dbf83611e4bc563ceb690.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_877_jpg.rf.80b6e13a9f5d0571ca30bebe65579807.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_878_jpg.rf.fae7890d86422f09065a8a71d72cf634.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_879_jpg.rf.42821c68c5869c511743ba26373e6eaf.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_87_jpg.rf.011673a28a1733d4a25658badc5bb9c0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_880_jpg.rf.753362c0a20216f052d68442fb1bf53e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_881_jpg.rf.23f363a36624c8ecd2f6c348a5df6717.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_884_jpg.rf.3670f85564afc1df0ed3c7ea86c63523.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_885_jpg.rf.5cb504c26b07798ecae4298f3cfa3815.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_886_jpg.rf.142fc796a392fdf941b8d6b7ea5f5343.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_887_jpg.rf.ca50ae0771dd2889417761e7cce5deb2.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_888_jpg.rf.d38e48340fd9f36beeed7d09bdefdd5b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_889_jpg.rf.c360d542a70712ba4b4cde07368849b5.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_88_jpg.rf.f01dcebcb0a9bb97be413421ead68218.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_890_jpg.rf.53422001fb513ba738cd4c984072790e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_891_jpg.rf.aa1504349b20111837346aedce29f698.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_892_jpg.rf.8ec71d98a10eb8d58defbc9b771131cd.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_893_jpg.rf.b0864b6763a614953292ad4210e30722.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_894_jpg.rf.c2062a6f03497a5317f8cef8501ffa21.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_895_jpg.rf.a521a3d71bf05533688d0ab5adf7b4cc.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_896_jpg.rf.1564e48ef0d71d4ff727b959195f77e7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_897_jpg.rf.5989806ced57950138c52b63b72f6c5e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_898_jpg.rf.8ed5e084c1a33606b674f1b274f39b1d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_899_jpg.rf.bb4b7a6dd44f911f356c2bbc80be0b32.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_89_jpg.rf.f3882f8d80054f5fbdfeb2dd8fdd594f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_8_jpg.rf.cac168498a4fe3b4f5da1af1d0b14369.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_900_jpg.rf.4a046c2e6a36b95fd66b4395b97b2587.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_901_jpg.rf.aa6f1c110b9dcba9fc3e2138a846f72a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_902_jpg.rf.d58b5af3efdab466a36437a271b8992d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_903_jpg.rf.eccd995bc8aaaab6e234fef9460c1e5b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_904_jpg.rf.58286e840a31b26777e39184001e8b9f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_905_jpg.rf.b55de38476d5eabaa820e9c47f1f8eee.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_907_jpg.rf.b901117a352dbc9095fec83a86a8d3c1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_908_jpg.rf.72da128df5259ce246cfe517c46fd748.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_909_jpg.rf.0f5a49dc4dcbeb55e97f083228fe1328.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_90_jpg.rf.632f43275250c04a1bd0deb546921872.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_910_jpg.rf.e3ad02356c6f31660df7a7c3d335b910.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_911_jpg.rf.430b24fa5806d5faf457356642edbee3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_912_jpg.rf.6d50465b7b284527de18853bf1ab649a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_913_jpg.rf.805a05c965514423503065d77dd12828.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_914_jpg.rf.746f38a5912a06c6831f0f290ed98099.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_915_jpg.rf.d0719188f43a53eced4b2e60d31a1773.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_916_jpg.rf.908352f028519c1ebcc39dc200f514f8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_917_jpg.rf.fab2ebef19e064261fd51c1dad30a9a2.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_918_jpg.rf.4bac5bb41adc2e6240c07ef0ac372025.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_919_jpg.rf.2e4492560c7dbf634d76c76048f251ad.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_91_jpg.rf.88b0f788c28a279fc9c621bed0081c16.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_920_jpg.rf.abf6093796eb583790b459092b13582f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_921_jpg.rf.d2b614e3fe9f624685d4ee2d13b7e8f7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_922_jpg.rf.434c7f4346437a739e89d44d0f0d2c82.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_923_jpg.rf.2f4db485b92e4b6cdbda9c1bbedaf671.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,5
train,rf100_image_924_jpg.rf.0c4fbb25401074f732b0d81bc4cc9ac8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,5
train,rf100_image_925_jpg.rf.03d3a7988240dbdbd39cf06c37c2e448.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_926_jpg.rf.d5a15ddc7399c0b06641a3272913c353.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_927_jpg.rf.aff78ddcf53f275d60f2d319323a7670.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_928_jpg.rf.7d18c91c6e7055e864d30d113dcf624a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_929_jpg.rf.5406023d94e488b6f858811abde2fab3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_92_jpg.rf.8a111d0e091ccd86ee20ae90e040c968.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_930_jpg.rf.222d8823c9f110a74739e8752d57398c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_931_jpg.rf.0c9f79b7dbae992eb0cf1f55d072a416.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_933_jpg.rf.80586e0c1e85a04e7134dffc14e1baed.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_934_jpg.rf.a6ac39b277d21efc84fd7037eba196f8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_935_jpg.rf.c3d24e2fc78b63e87f22518a3baab80b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_936_jpg.rf.240c47b06f6dbb9594ea08980e86bdc0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_937_jpg.rf.f78aecce5486bcebee105e6c8a262853.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_938_jpg.rf.4808b3f6d8bc33851f42059428b38700.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_image_939_jpg.rf.9134d5cf896cdd1898e5159a44ae8d5e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_93_jpg.rf.84a484668e51b35249245fc3c25e84b8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_940_jpg.rf.aa7f58525e8375f905be0a3279eff02a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_941_jpg.rf.58a5f3e42af842ff722143639648953b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_942_jpg.rf.6b68bb3498bca57cbd4bb622b428287c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_943_jpg.rf.9de300f883e8d2d15f9547cf4d8a9316.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_944_jpg.rf.22021f29756a01405a9e1db4bddf0813.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_945_jpg.rf.1b58aa00818edc91b107a8e5356b3e7f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_946_jpg.rf.9ee5b214ba7170e57be8ff348e92d660.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_947_jpg.rf.1c03d7de503c0bd0d4ac7fe683cbe01a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_948_jpg.rf.ebec10771267426170956f7bab1b7fbb.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_949_jpg.rf.9c2c93159c6b221c413499edc8c6d75f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_94_jpg.rf.1b1676d3fa60e34508a1a0d64f14bf08.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_950_jpg.rf.bc0c45efdc7aba5f3661cdec4ced113d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_951_jpg.rf.874fecd780668898fffb98d5a58e861a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_952_jpg.rf.8321a91aa9680d3abdeeeca690e4f60d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_953_jpg.rf.371509f78ef713fbc83eac3fba306e32.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_954_jpg.rf.22c4cdc8fe873e81e460f89e2403f3ae.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_955_jpg.rf.2dab7c067bbea139a7b57cc428dfc668.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_956_jpg.rf.f715cd521f3f77e441f901e9389b94f6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_957_jpg.rf.7a95896b660cb0b5ce1cac3ab0e66afe.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_958_jpg.rf.a0e5ae775339284ed299d7d6492142c6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_959_jpg.rf.8b55533ea0f9f6eb0842625685f39e43.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_95_jpg.rf.7d4a4094a04e66d7f7b1ec97c1bf3645.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_960_jpg.rf.dfbf8534aeca862b552da04108fa738d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_961_jpg.rf.5adff88add8d7230832b183fdfdb6447.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_962_jpg.rf.3e4117a6f89fa7e0cb5a516c9bf0ee3d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_963_jpg.rf.1e40b9da241438e25c7538f3c392d846.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_964_jpg.rf.f1a4450ef6a9a10ceed976a509c5c0d8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_965_jpg.rf.6a3c407e2b06114e0db5d4142e18a59c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_966_jpg.rf.fdc35b0536a1d8bb26f5dd9c7c93a017.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_967_jpg.rf.f6dd5ab8b93722ecc44cd035bd317382.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_968_jpg.rf.2749c7922337c47ec27485a599c2b1fb.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_969_jpg.rf.83c95eca11d17ab680a40539f0108ba2.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_96_jpg.rf.a6c6f94353d41f3220147cbf9efbb3ee.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_970_jpg.rf.7bce25942b46be7d4756db8dae021c7e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_972_jpg.rf.53d11652257fa2a534a92c14a672a3a6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_973_jpg.rf.a3c0213909ab319b0ae4ded4677d6c01.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_974_jpg.rf.46869ccbca1ee315f90842128d2f1de3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_975_jpg.rf.41b57414de78f238af353aa124303804.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_976_jpg.rf.07067b9ef6a7e63fd77059db8547c4aa.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_977_jpg.rf.af854064b44d0b94df8a3d7c85ec5af0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,4
train,rf100_image_978_jpg.rf.ccf84c23af8a5ca60ad418674ab5012c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_979_jpg.rf.2b8cb4c24efea08c31bd544bf9f1dac7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_97_jpg.rf.05250c89f1f1f729ede2736eea5cb192.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_980_jpg.rf.8e441d50e3a18ed3efd8519cecd71842.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_981_jpg.rf.499b25fc85b8e6a1730c998f7ee29317.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_982_jpg.rf.03897907a68584467c1cee9cd80a988b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_984_jpg.rf.1ef733079a9a6afacea7224fbc42a4dd.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_985_jpg.rf.14dda85d622fd1e990d45d234c24df4f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_986_jpg.rf.e826e5992dacf4f90b6d055756a7f28b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_989_jpg.rf.cf1b6344d010f019951612fd6224dcb4.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_98_jpg.rf.c8e54a3852d30bfd8caca4a36d2fff14.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_990_jpg.rf.f4b0b6350caf339e5eca06caaffa7918.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_991_jpg.rf.aac2b508e6a2ee418b4efb8e60572986.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_992_jpg.rf.a1823b6a82c44b5890bf2fd209cdfa55.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_993_jpg.rf.d83d69bc70c03a4c91efecbebeb2bb20.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_994_jpg.rf.5289f1e0d3a73f1e64f79d13690e46ca.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_995_jpg.rf.207dbbab9ec046616e2fd027e20edc85.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_996_jpg.rf.94a435e4b4a96a8ea89c2599e31f79fc.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_998_jpg.rf.952527eeb7fb52566ce5c14722cada99.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_999_jpg.rf.2a39df94be1d79fd889c584e90d502d7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_9_jpg.rf.7053d7a09bf1ffe18c06ed979818a613.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,yt_92din2kUd4Y_0018.0_night.txt,youtube,92din2kUd4Y_0018.0,ya,-,2
train,yt_92din2kUd4Y_0018.0_r1.txt,youtube,92din2kUd4Y_0018.0,tidak,r1,2
train,yt_92din2kUd4Y_0018.0_r2.txt,youtube,92din2kUd4Y_0018.0,tidak,r2,2
train,yt_92din2kUd4Y_0018.0_r3.txt,youtube,92din2kUd4Y_0018.0,tidak,r3,2
train,yt_92din2kUd4Y_0019.5_night.txt,youtube,92din2kUd4Y_0019.5,ya,-,2
train,yt_92din2kUd4Y_0019.5_r1.txt,youtube,92din2kUd4Y_0019.5,tidak,r1,2
train,yt_92din2kUd4Y_0019.5_r2.txt,youtube,92din2kUd4Y_0019.5,tidak,r2,2
train,yt_92din2kUd4Y_0019.5_r3.txt,youtube,92din2kUd4Y_0019.5,tidak,r3,2
train,yt_92din2kUd4Y_0042.0_night.txt,youtube,92din2kUd4Y_0042.0,ya,-,2
train,yt_92din2kUd4Y_0042.0_r1.txt,youtube,92din2kUd4Y_0042.0,tidak,r1,2
train,yt_92din2kUd4Y_0042.0_r2.txt,youtube,92din2kUd4Y_0042.0,tidak,r2,2
train,yt_92din2kUd4Y_0042.0_r3.txt,youtube,92din2kUd4Y_0042.0,tidak,r3,2
train,yt_E9Twh20nseo_0000.0_night.txt,youtube,E9Twh20nseo_0000.0,ya,-,1
train,yt_E9Twh20nseo_0000.0_r1.txt,youtube,E9Twh20nseo_0000.0,tidak,r1,1
train,yt_E9Twh20nseo_0000.0_r2.txt,youtube,E9Twh20nseo_0000.0,tidak,r2,1
train,yt_E9Twh20nseo_0000.0_r3.txt,youtube,E9Twh20nseo_0000.0,tidak,r3,1
train,yt_E9Twh20nseo_0004.5_night.txt,youtube,E9Twh20nseo_0004.5,ya,-,1
train,yt_E9Twh20nseo_0004.5_r1.txt,youtube,E9Twh20nseo_0004.5,tidak,r1,1
train,yt_E9Twh20nseo_0004.5_r2.txt,youtube,E9Twh20nseo_0004.5,tidak,r2,1
train,yt_E9Twh20nseo_0004.5_r3.txt,youtube,E9Twh20nseo_0004.5,tidak,r3,1
train,yt_E9Twh20nseo_0054.0_night.txt,youtube,E9Twh20nseo_0054.0,ya,-,2
train,yt_E9Twh20nseo_0054.0_r1.txt,youtube,E9Twh20nseo_0054.0,tidak,r1,2
train,yt_E9Twh20nseo_0054.0_r2.txt,youtube,E9Twh20nseo_0054.0,tidak,r2,2
train,yt_E9Twh20nseo_0054.0_r3.txt,youtube,E9Twh20nseo_0054.0,tidak,r3,2
train,yt_E9Twh20nseo_0081.0_night.txt,youtube,E9Twh20nseo_0081.0,ya,-,2
train,yt_E9Twh20nseo_0081.0_r1.txt,youtube,E9Twh20nseo_0081.0,tidak,r1,2
train,yt_E9Twh20nseo_0081.0_r2.txt,youtube,E9Twh20nseo_0081.0,tidak,r2,2
train,yt_E9Twh20nseo_0081.0_r3.txt,youtube,E9Twh20nseo_0081.0,tidak,r3,2
train,yt_E9Twh20nseo_0090.0_night.txt,youtube,E9Twh20nseo_0090.0,ya,-,2
train,yt_E9Twh20nseo_0090.0_r1.txt,youtube,E9Twh20nseo_0090.0,tidak,r1,2
train,yt_E9Twh20nseo_0090.0_r2.txt,youtube,E9Twh20nseo_0090.0,tidak,r2,2
train,yt_E9Twh20nseo_0090.0_r3.txt,youtube,E9Twh20nseo_0090.0,tidak,r3,2
train,yt_E9Twh20nseo_0094.5_night.txt,youtube,E9Twh20nseo_0094.5,ya,-,2
train,yt_E9Twh20nseo_0094.5_r1.txt,youtube,E9Twh20nseo_0094.5,tidak,r1,2
train,yt_E9Twh20nseo_0094.5_r2.txt,youtube,E9Twh20nseo_0094.5,tidak,r2,2
train,yt_E9Twh20nseo_0094.5_r3.txt,youtube,E9Twh20nseo_0094.5,tidak,r3,2
train,yt_E9Twh20nseo_0121.5_night.txt,youtube,E9Twh20nseo_0121.5,ya,-,2
train,yt_E9Twh20nseo_0121.5_r1.txt,youtube,E9Twh20nseo_0121.5,tidak,r1,2
train,yt_E9Twh20nseo_0121.5_r2.txt,youtube,E9Twh20nseo_0121.5,tidak,r2,2
train,yt_E9Twh20nseo_0121.5_r3.txt,youtube,E9Twh20nseo_0121.5,tidak,r3,2
train,yt_E9Twh20nseo_0126.0_night.txt,youtube,E9Twh20nseo_0126.0,ya,-,2
train,yt_E9Twh20nseo_0126.0_r1.txt,youtube,E9Twh20nseo_0126.0,tidak,r1,2
train,yt_E9Twh20nseo_0126.0_r2.txt,youtube,E9Twh20nseo_0126.0,tidak,r2,2
train,yt_E9Twh20nseo_0126.0_r3.txt,youtube,E9Twh20nseo_0126.0,tidak,r3,2
train,yt_E9Twh20nseo_0130.5_night.txt,youtube,E9Twh20nseo_0130.5,ya,-,2
train,yt_E9Twh20nseo_0130.5_r1.txt,youtube,E9Twh20nseo_0130.5,tidak,r1,2
